Energy (meV),Broadened DOS
89.8,0.010591249755388159
89.9,0.01055611550750627
90.0,0.010522949924766984
90.1,0.01049173128151223
90.2,0.010462437139636191
90.3,0.010435044374408353
90.4,0.010409529200216792
90.5,0.010385867196208083
90.6,0.010364033331801303
90.7,0.010344001992054166
90.8,0.010325747002860371
90.9,0.010309241655957885
91.0,0.010294458733728973
91.1,0.01028137053377328
91.2,0.01026994889323678
91.3,0.01026016521287958
91.4,0.010251990480866746
91.5,0.01024539529626726
91.6,0.010240349892247157
91.7,0.010236824158943282
91.8,0.010234787666005392
91.9,0.010234209684795399
92.0,0.010235059210232485
92.1,0.01023730498227476
92.2,0.01024091550702813
92.3,0.010245859077474252
92.4,0.010252103793810382
92.5,0.010259617583393877
92.6,0.010268368220286341
92.7,0.010278323344391514
92.8,0.010289450480183116
92.9,0.010301717055018762
93.0,0.010315090417036826
93.1,0.01032953785263455
93.2,0.01034502660352515
93.3,0.010361523883373377
93.4,0.010378996894009167
93.5,0.010397412841219453
93.6,0.01041673895011922
93.7,0.010436942480103047
93.8,0.010457990739379027
93.9,0.01047985109908783
94.0,0.01050249100700935
94.1,0.010525878000860762
94.2,0.010549979721189633
94.3,0.010574763923866354
94.4,0.010600198492180472
94.5,0.010626251448546092
94.6,0.010652890965821556
94.7,0.010680085378249268
94.8,0.010707803192021331
94.9,0.010736013095477675
95.0,0.010764683968942763
95.1,0.010793784894207957
95.2,0.01082328516366625
95.3,0.010853154289106734
95.4,0.010883362010175857
95.5,0.010913878302513193
95.6,0.01094467338556906
95.7,0.010975717730111795
95.8,0.01100698206543251
95.9,0.011038437386254967
96.0,0.011070054959358696
96.1,0.01110180632992307
96.2,0.011133663327600402
96.3,0.011165598072325936
96.4,0.011197582979872514
96.5,0.011229590767158125
96.6,0.011261594457313815
96.7,0.01129356738451976
96.8,0.011325483198617394
96.9,0.011357315869505034
97.0,0.01138903969132439
97.1,0.01142062928644558
97.2,0.011452059609257655
97.3,0.011483305949771812
97.4,0.011514343937044424
97.5,0.01154514954242651
97.6,0.01157569908264625
97.7,0.011605969222731296
97.8,0.01163593697877684
97.9,0.011665579720565984
98.0,0.011694875174047688
98.1,0.011723801423678945
98.2,0.011752336914635734
98.3,0.011780460454898955
98.4,0.011808151217219877
98.5,0.011835388740970334
98.6,0.011862152933882179
98.7,0.011888424073680817
98.8,0.011914182809616765
98.9,0.011939410163899359
99.0,0.01196408753303688
99.1,0.01198819668908611
99.2,0.012011719780815212
99.3,0.012034639334783178
99.4,0.012056938256338322
99.5,0.012078599830539504
99.6,0.012099607723001768
99.7,0.012119945980669558
99.8,0.01213959903251918
99.9,0.012158551690192863
100.0,0.012176789148565985
100.1,0.01219429698624937
100.2,0.012211061166027819
100.3,0.012227068035236273
100.4,0.012242304326074833
100.5,0.012256757155863371
100.6,0.012270414027236496
100.7,0.012283262828279788
100.8,0.012295291832607271
100.9,0.012306489699380887
101.0,0.012316845473272066
101.1,0.012326348584365003
101.2,0.012334988848002316
101.3,0.012342756464572136
101.4,0.01234964201923697
101.5,0.012355636481603316
101.6,0.012360731205332008
101.7,0.01236491792768844
101.8,0.012368188769031896
101.9,0.012370536232243417
102.0,0.01237195320209127
102.1,0.01237243294453297
102.2,0.012371969105953114
102.3,0.012370555712335776
102.4,0.012368187168370567
102.5,0.012364858256491086
102.6,0.012360564135844706
102.7,0.012355300341192404
102.8,0.012349062781737658
102.9,0.012341847739882995
103.0,0.012333651869912825
103.1,0.012324472196601773
103.2,0.012314306113746933
103.3,0.012303151382622845
103.4,0.012291006130358106
103.5,0.012277868848232301
103.6,0.012263738389892316
103.7,0.012248613969486438
103.8,0.012232495159715764
103.9,0.012215381889801227
104.0,0.012197274443365616
104.1,0.012178173456229574
104.2,0.012158079914120384
104.3,0.012136995150292939
104.4,0.01211492084306202
104.5,0.012091859013245002
104.6,0.012067812021514506
104.7,0.012042782565660133
104.8,0.012016773677759
104.9,0.01198978872125439
105.0,0.011961831387940856
105.1,0.011932905694864547
105.2,0.011903015981112302
105.3,0.011872166904532695
105.4,0.011840363438340102
105.5,0.01180761086764832
105.6,0.011773914785891912
105.7,0.0117392810911657
105.8,0.01170371598246946
105.9,0.011667225955860519
106.0,0.011629817800514978
106.1,0.011591498594697994
106.2,0.011552275701643789
106.3,0.011512156765346344
106.4,0.011471149706261336
106.5,0.011429262716917552
106.6,0.011386504257453266
106.7,0.011342883051047092
106.8,0.011298408079281556
106.9,0.01125308857742395
107.0,0.011206934029608841
107.1,0.011159954163959922
107.2,0.011112158947622658
107.3,0.011063558581719814
107.4,0.011014163496240782
107.5,0.010963984344846425
107.6,0.010913031999614142
107.7,0.010861317545705549
107.8,0.01080885227596671
107.9,0.010755647685472321
108.0,0.010701715465995966
108.1,0.010647067500431342
108.2,0.01059171585714451
108.3,0.01053567278427896
108.4,0.010478950704008136
108.5,0.01042156220673221
108.6,0.010363520045226865
108.7,0.010304837128752888
108.8,0.01024552651712399
108.9,0.010185601414726759
109.0,0.01012507516451256
109.1,0.010063961241956174
109.2,0.010002273248975475
109.3,0.009940024907831895
109.4,0.00987723005500666
109.5,0.00981390263504713
109.6,0.009750056694403283
109.7,0.009685706375246253
109.8,0.00962086590927795
109.9,0.009555549611523394
110.0,0.009489771874125745
110.1,0.009423547160139198
110.2,0.009356889997314367
110.3,0.009289814971895918
110.4,0.00922233672242501
110.5,0.009154469933552914
110.6,0.009086229329867716
110.7,0.009017629669738014
110.8,0.008948685739176662
110.9,0.008879412345729587
111.0,0.008809824312390174
111.1,0.008739936471543624
111.2,0.008669763658945343
111.3,0.00859932070773445
111.4,0.008528622442487793
111.5,0.008457683673315446
111.6,0.008386519190002523
111.7,0.008315143756199595
111.8,0.00824357210366393
111.9,0.008171818926555998
112.0,0.008099898875793165
112.1,0.008027826553463737
112.2,0.007955616507304137
112.3,0.00788328322524182
112.4,0.007810841130006938
112.5,0.007738304573815193
112.6,0.0076656878331244505
112.7,0.007593005103467856
112.8,0.007520270494365445
112.9,0.007447498024317836
113.0,0.00737470161588281
113.1,0.007301895090837969
113.2,0.007229092165431208
113.3,0.007156306445722279
113.4,0.007083551423015864
113.5,0.007010840469388886
113.6,0.006938186833314567
113.7,0.006865603635384651
113.8,0.006793103864130788
113.9,0.0067207003719473605
114.0,0.006648405871118349
114.1,0.006576232929947643
114.2,0.006504193968996248
114.3,0.006432301257426824
114.4,0.006360566909456444
114.5,0.006289002880918914
114.6,0.006217620965939661
114.7,0.006146432793720917
114.8,0.006075449825439965
114.9,0.0060046833512626165
115.0,0.005934144487469636
115.1,0.005863844173698287
115.2,0.005793793170301383
115.3,0.0057240020558206725
115.4,0.005654481224577998
115.5,0.005585240884383005
115.6,0.00551629105435841
115.7,0.005447641562882473
115.8,0.005379302045649096
115.9,0.005311281943845272
116.0,0.005243590502446063
116.1,0.005176236768626779
116.2,0.005109229590291951
116.3,0.005042577614721221
116.4,0.004976289287331205
116.5,0.004910372850553332
116.6,0.00484483634282648
116.7,0.004779687597704546
116.8,0.004714934243077574
116.9,0.004650583700505837
117.0,0.0045866431846662715
117.1,0.004523119702909882
117.2,0.004460020054929576
117.3,0.004397350832536957
117.4,0.00433511841954713
117.5,0.004273328991770386
117.6,0.004211988517109299
117.7,0.004151102755760123
117.8,0.004090677260516958
117.9,0.004030717377177192
118.0,0.0039712282450470775
118.1,0.003912214797545289
118.2,0.0038536817629035033
118.3,0.003795633664961831
118.4,0.003738074824057803
118.5,0.0036810093580066953
118.6,0.003624441183172023
118.7,0.0035683740156238278
118.8,0.00351281137238312
118.9,0.0034577565727505347
119.0,0.0034032127397172303
119.1,0.003349182801456267
119.2,0.0032956694928918933
119.3,0.003242675357345439
119.4,0.003190202748255194
119.5,0.0031382538309683524
119.6,0.0030868305846030583
119.7,0.003035934803978053
119.8,0.002985568101608209
119.9,0.0029357319097634404
120.0,0.0028864274825889
120.1,0.0028376558982843433
120.2,0.002789418061340406
120.3,0.002741714704829386
120.4,0.002694546392748698
120.5,0.002647913522414316
120.6,0.0026018163269023037
120.7,0.002556254877536135
120.8,0.0025112290864173267
120.9,0.0024667387089974506
121.0,0.0024227833466891812
121.1,0.0023793624495141224
121.2,0.002336475318785147
121.3,0.002294121109821251
121.4,0.0022522988346925605
121.5,0.0022110073649932666
121.6,0.002170245434640455
121.7,0.0021300116426966153
121.8,0.002090304456213706
121.9,0.0020511222130966283
122.0,0.002012463124984135
122.1,0.001974325280144856
122.2,0.0019367066463867107
122.3,0.0018996050739774526
122.4,0.0018630182985743438
122.5,0.001826943944161229
122.6,0.0017913795259907645
122.7,0.0017563224535301187
122.8,0.0017217700334081498
122.9,0.0016877194723621456
123.0,0.001654167880182611
123.1,0.0016211122726539303
123.2,0.0015885495744893479
123.3,0.001556476622258657
123.4,0.0015248901673067515
123.5,0.0014937868786614318
123.6,0.0014631633459288953
123.7,0.0014330160821754262
123.8,0.0014033415267935459
123.9,0.001374136048351438
124.0,0.0013453959474238764
124.1,0.0013171174594035287
124.2,0.0012892967572911077
124.3,0.001261929954463187
124.4,0.001235013107416175
124.5,0.0012085422184854465
124.6,0.001182513238538419
124.7,0.0011569220696401273
124.8,0.0011317645676906531
124.9,0.0011070365450328724
125.0,0.0010827337730298851
125.1,0.001058851984610916
125.2,0.0010353868767847552
125.3,0.0010123341131199504
125.4,0.000989689326190864
125.5,0.0009674481199887042
125.6,0.0009456060722967867
125.7,0.0009241587370294667
125.8,0.0009031016465337154
125.9,0.0008824303138530683
126.0,0.0008621402349530819
126.1,0.0008422268909078202
126.2,0.0008226857500469103
126.3,0.0008035122700625367
126.4,0.0007847019000760781
126.5,0.0007662500826639217
126.6,0.000748152255842089
126.7,0.0007304038550092934
126.8,0.0007130003148482758
126.9,0.0006959370711849998
127.0,0.0006792095628056552
127.1,0.000662813233231174
127.2,0.000646743532449063
127.3,0.0006309959186026346
127.4,0.0006155658596374143
127.5,0.0006004488349046815
127.6,0.0005856403367221606
127.7,0.000571135871891908
127.8,0.0005569309631753871
127.9,0.0005430211507258954
128.0,0.0005294019934782854
128.1,0.000516069070496316
128.2,0.0005030179822777626
128.3,0.0004902443520172623
128.4,0.0004777438268274458
128.5,0.00046551207891831954
128.6,0.0004535448067353354
128.7,0.0004418377360563288
128.8,0.00043038662104783344
128.9,0.0004191872452807197
129.0,0.0004082354227060781
129.1,0.0003975269985911589
129.2,0.00038705785041616734
129.3,0.0003768238887320768
129.4,0.0003668210579801484
129.5,0.000357045337273381
129.6,0.0003474927411404233
129.7,0.00033815932023254224
129.8,0.00032904116199400683
129.9,0.00032013439129643093
130.0,0.0003114351710377147
130.1,0.0003029397027060065
130.2,0.00029464422690918685
130.3,0.00028654502387063206
130.4,0.0002786384138916576
130.5,0.0002709207577813363
130.6,0.0002633884572540875
130.7,0.0002560379552959727
130.8,0.0002488657364999603
130.9,0.00024186832737092088
131.0,0.00023504229660107723
131.1,0.00022838425531628096
131.2,0.00022189085729405148
131.3,0.00021555879915361703
131.4,0.0002093848205190173
131.5,0.00020336570415564395
131.6,0.0001974982760808375
131.7,0.0001917794056494584
131.8,0.00018620600561457053
131.9,0.0001807750321645553
132.0,0.0001754834849366165
132.1,0.00017032840700783165
132.2,0.00016530688486410063
132.3,0.0001604160483476928
132.4,0.0001556530705841633
132.5,0.00015101516788904753
132.6,0.00014649959965510695
132.7,0.0001421036682208308
132.8,0.00013782471872048245
132.9,0.00013366013891673168
133.0,0.00012960735901622523
133.1,0.00012566385146876163
133.2,0.00012182713075059148
133.3,0.00011809475313266199
133.4,0.00011446431643416592
133.5,0.00011093345976209446
133.6,0.00010749986323733911
133.7,0.00010416124770785882
133.8,0.00010091537444963905
133.9,9.776004485577145e-05
134.0,9.469310011439817e-05
134.1,9.171242087588932e-05
134.2,8.88159269099788e-05
134.3,8.600157675318e-05
134.4,8.326736734708264e-05
134.5,8.06113336680868e-05
134.6,7.803154834892868e-05
134.7,7.552612129270585e-05
134.8,7.30931992795683e-05
134.9,7.073096556682658e-05
135.0,6.843763948276117e-05
135.1,6.621147601474663e-05
135.2,6.405076539179478e-05
135.3,6.195383266244954e-05
135.4,5.991903726791337e-05
135.5,5.7944772611214026e-05
135.6,5.602946562271493e-05
135.7,5.41715763220834e-05
135.8,5.2369597377600463e-05
135.9,5.0622053662615236e-05
136.0,4.892750181006743e-05
136.1,4.7284529764888035e-05
136.2,4.569175633507162e-05
136.3,4.4147830741407234e-05
136.4,4.2651432166415374e-05
136.5,4.120126930271135e-05
136.6,3.979607990101416e-05
136.7,3.8434630318313675e-05
136.8,3.7115715066167234e-05
136.9,3.583815635973556e-05
137.0,3.460080366750704e-05
137.1,3.340253326219158e-05
137.2,3.224224777293796e-05
137.3,3.1118875739027955e-05
137.4,3.003137116552234e-05
137.5,2.897871308068196e-05
137.6,2.7959905095823296e-05
137.7,2.6973974967381803e-05
137.8,2.601997416171505e-05
137.9,2.5096977422625247e-05
138.0,2.4204082341861147e-05
138.1,2.334040893270804e-05
138.2,2.250509920679929e-05
138.3,2.1697316754519104e-05
138.4,2.0916246328799766e-05
138.5,2.0161093432732897e-05
138.6,1.9431083910868922e-05
138.7,1.872546354466036e-05
138.8,1.8043497651847018e-05
138.9,1.7384470689926788e-05
139.0,1.6747685864114618e-05
139.1,1.6132464739403117e-05
139.2,1.553814685731934e-05
139.3,1.4964089356948715e-05
139.4,1.4409666600727363e-05
139.5,1.3874269804892332e-05
139.6,1.3357306674570978e-05
139.7,1.2858201043681143e-05
139.8,1.237639251968957e-05
139.9,1.1911336133217148e-05
140.0,1.1462501992614172e-05
140.1,1.102937494337383e-05
140.2,1.0611454232639607e-05
140.3,1.0208253178659516e-05
140.4,9.819298845293925e-06
140.5,9.44413172150975e-06
140.6,9.082305406012643e-06
140.7,8.733386296882287e-06
140.8,8.396953286273906e-06
140.9,8.072597460185719e-06
141.0,7.759921803369115e-06
141.1,7.4585409090973875e-06
141.2,7.168080694231248e-06
141.3,6.8881781191123914e-06
141.4,6.618480912529197e-06
141.5,6.358647301728519e-06
141.6,6.1083457473376846e-06
141.7,5.8672546832301615e-06
141.8,5.635062261306309e-06
141.9,5.411466101211971e-06
142.0,5.196173044821794e-06
142.1,4.988898915567422e-06
142.2,4.7893682826236765e-06
142.3,4.5973142296630894e-06
142.4,4.412478128502866e-06
142.5,4.234609417178495e-06
142.6,4.063465382904493e-06
142.7,3.8988109492838395e-06
142.8,3.7404184682586443e-06
142.9,3.588067516461515e-06
143.0,3.441544695895606e-06
143.1,3.300643439141216e-06
143.2,3.165163818669995e-06
143.3,3.0349123605273258e-06
143.4,2.9097018622358907e-06
143.5,2.7893512147544186e-06
143.6,2.6736852285774555e-06
143.7,2.5625344638056213e-06
143.8,2.4557350642680827e-06
143.9,2.353128595496094e-06
144.0,2.254561886521e-06
144.1,2.159886875547306e-06
144.2,2.0689604592984858e-06
144.3,1.981644346034815e-06
144.4,1.8978049121559831e-06
144.5,1.8173130624381512e-06
144.6,1.740044093702419e-06
144.7,1.6658775619135433e-06
144.8,1.5946971526751988e-06
144.9,1.5263905549779848e-06
145.0,1.4608493382527545e-06
145.1,1.3979688325560282e-06
145.2,1.3376480119942508e-06
145.3,1.2797893810744702e-06
145.4,1.224298864123846e-06
145.5,1.1710856977131507e-06
145.6,1.120062325885823e-06
145.7,1.0711442982499679e-06
145.8,1.0242501708724833e-06
145.9,9.793014098345191e-07
146.0,9.362222975580165e-07
146.1,8.949398415403636e-07
146.2,8.553836858365212e-07
146.3,8.174860249451859e-07
146.4,7.811815201064312e-07
146.5,7.464072180667503e-07
146.6,7.131024720347224e-07
146.7,6.812088650835914e-07
146.8,6.506701356632702e-07
146.9,6.214321053425839e-07
147.0,5.934426085909021e-07
147.1,5.666514247720718e-07
147.2,5.410102119918615e-07
147.3,5.164724430890842e-07
147.4,4.929933434102301e-07
147.5,4.7052983057597794e-07
147.6,4.4904045594008625e-07
147.7,4.284853480309726e-07
147.8,4.088261575086358e-07
147.9,3.90026004044562e-07
148.0,3.720494246290623e-07
148.1,3.548623237421108e-07
148.2,3.3843192478348984e-07
148.3,3.2272672336920393e-07
148.4,3.077164418294825e-07
148.5,2.933719852993564e-07
148.6,2.7966539918754337e-07
148.7,2.6656982806895965e-07
148.8,2.540594757699522e-07
148.9,2.421095668649899e-07
149.0,2.3069630945710781e-07
149.1,2.1979685901628726e-07
149.2,2.0938928363381828e-07
149.3,1.994525302607327e-07
149.4,1.899663921020422e-07
149.5,1.8091147721210725e-07
149.6,1.7226917795314518e-07
149.7,1.640216417351689e-07
149.8,1.5615174247194984e-07
149.9,1.4864305320781085e-07
150.0,1.4147981965200477e-07
150.1,1.3464693456877484e-07
150.2,1.281299130548516e-07
150.3,1.219148687311547e-07
150.4,1.1598849076339392e-07
150.5,1.103380216056517e-07
150.6,1.0495123558455511e-07
150.7,9.981641829416636e-08
150.8,9.492234658455526e-08
150.9,9.025826943030433e-08
151.0,8.581388934445301e-08
151.1,8.157934449106924e-08
151.2,7.754519155281108e-08
151.3,7.370238905327004e-08
151.4,7.00422814529419e-08
151.5,6.655658360644401e-08
151.6,6.323736609434481e-08
151.7,6.007704078973578e-08
151.8,5.706834715552542e-08
151.9,5.420433899356511e-08
152.0,5.1478371688046334e-08
152.1,4.888408989972206e-08
152.2,4.641541575124822e-08
152.3,4.406653748521874e-08
152.4,4.183189852337802e-08
152.5,3.97061868882214e-08
152.6,3.768432511233678e-08
152.7,3.576146050582142e-08
152.8,3.393295582497003e-08
152.9,3.219438021902685e-08
153.0,3.054150058481707e-08
153.1,2.897027331135363e-08
153.2,2.747683623601273e-08
153.3,2.6057500972949785e-08
153.4,2.470874557004759e-08
153.5,2.3427207373431874e-08
153.6,2.2209676312255418e-08
153.7,2.105308825746332e-08
153.8,1.995451886698229e-08
153.9,1.8911177455863077e-08
154.0,1.792040130727086e-08
154.1,1.697965010052558e-08
154.2,1.6086500539344245e-08
154.3,1.523864133567639e-08
154.4,1.4433868231846205e-08
154.5,1.3670079392216348e-08
154.6,1.2945270817876001e-08
154.7,1.2257532089178015e-08
154.8,1.1605042173395485e-08
154.9,1.0986065516719224e-08
155.0,1.0398948214966137e-08
155.1,9.842115556075163e-09
155.2,9.314062554060106e-09
155.3,8.813362524360145e-09
155.4,8.338650935739108e-09
155.5,7.888633660034844e-09
155.6,7.462072751437916e-09
155.7,7.057792258420426e-09
155.8,6.674672572619752e-09
155.9,6.311647865184885e-09
156.0,5.967703632671919e-09
156.1,5.6418743481718215e-09
156.2,5.333241213505197e-09
156.3,5.040930008465884e-09
156.4,4.7641090332380994e-09
156.5,4.501987140250577e-09
156.6,4.253814541807935e-09
156.7,4.0188726828743556e-09
156.8,3.79648381855601e-09
156.9,3.5860034483360928e-09
157.0,3.386813387685713e-09
157.1,3.1983315617972414e-09
157.2,3.0200019573232873e-09
157.3,2.8512962202190796e-09
157.4,2.6917150317970717e-09
157.5,2.540781216633838e-09
157.6,2.39804420551975e-09
157.7,2.2630732521298105e-09
157.8,2.135459310278253e-09
157.9,2.014816677757123e-09
158.0,1.9007763608355133e-09
158.1,1.7929907830327235e-09
158.2,1.6911272372529715e-09
158.3,1.5948726784825924e-09
158.4,1.5039299462219346e-09
158.5,1.4180143068371741e-09
158.6,1.33685566814424e-09
158.7,1.2602005462371562e-09
158.8,1.1878084291326468e-09
158.9,1.1194484542255533e-09
159.0,1.054904442051054e-09
159.1,9.93971349388121e-10
159.2,9.3645203229696e-10
159.3,8.821623617387542e-10
159.4,8.309277549593811e-10
159.5,7.825800133721137e-10
159.6,7.36962509725022e-10
159.7,6.939267878674108e-10
159.8,6.533321559206582e-10
159.9,6.150426086093391e-10
160.0,5.789320951353047e-10
160.1,5.4488119606e-10
160.2,5.127741002037889e-10
160.3,4.825039246121546e-10
160.4,4.539694411579171e-10
160.5,4.270747908305261e-10
160.6,4.0172867365899724e-10
160.7,3.7784441012784687e-10
160.8,3.5533998454227244e-10
160.9,3.341383415795469e-10
161.0,3.1416629833575657e-10
161.1,2.95354625727334e-10
161.2,2.776381122085246e-10
161.3,2.6095480493098213e-10
161.4,2.452463904381703e-10
161.5,2.3045745454698713e-10
161.6,2.1653588089217414e-10
161.7,2.0343239681753036e-10
161.8,1.9110015541012016e-10
161.9,1.7949515769101078e-10
162.0,1.6857582104073328e-10
162.1,1.5830285169809808e-10
162.2,1.486391236711593e-10
162.3,1.3954956375691357e-10
162.4,1.3100104237952035e-10
162.5,1.229622699695336e-10
162.6,1.154036986188435e-10
162.7,1.0829742875776397e-10
162.8,1.01617120611978e-10
162.9,9.533817920211356e-11
163.0,8.943711094378573e-11
163.1,8.389174521083805e-11
163.2,7.868116248859736e-11
163.3,7.378589526158743e-11
163.4,6.918729972966811e-11
163.5,6.48677917500354e-11
163.6,6.081105765944387e-11
163.7,5.700170443196689e-11
163.8,5.342494087075121e-11
163.9,5.0066825088940215e-11
164.0,4.691448630486715e-11
164.1,4.395551643822052e-11
164.2,4.117849394556927e-11
164.3,3.857264887333688e-11
164.4,3.612755820612689e-11
164.5,3.383340679951805e-11
164.6,3.168149094921609e-11
164.7,2.9663058393368104e-11
164.8,2.776987179591914e-11
164.9,2.5994717261408446e-11
165.0,2.4330249034165096e-11
165.1,2.2769557441373502e-11
165.2,2.130668164151713e-11
165.3,1.9935485241228545e-11
165.4,1.8650413772911038e-11
165.5,1.7446156820865107e-11
165.6,1.6317798872488746e-11
165.7,1.5260659096526853e-11
165.8,1.4270387794689362e-11
165.9,1.3342837763145142e-11
166.0,1.2474135598517863e-11
166.1,1.1660664894786705e-11
166.2,1.0898969769032121e-11
166.3,1.0185855370624174e-11
166.4,9.51831688864208e-12
166.5,8.89350175809471e-12
166.6,8.308728836407702e-12
166.7,7.761532233458347e-12
166.8,7.249539154013648e-12
166.9,6.7705204375687925e-12
167.0,6.322435931823415e-12
167.1,5.90331379723306e-12
167.2,5.511356230471773e-12
167.3,5.1448196037916615e-12
167.4,4.802094079769488e-12
167.5,4.481694671548528e-12
167.6,4.182172209110385e-12
167.7,3.9022208877048036e-12
167.8,3.640587034314025e-12
167.9,3.396093984367101e-12
168.0,3.167664400812652e-12
168.1,2.954259582749777e-12
168.2,2.7549051066739093e-12
168.3,2.568713869003487e-12
168.4,2.3948260791420887e-12
168.5,2.232435548095231e-12
168.6,2.0808133431811675e-12
168.7,1.9392752593012517e-12
168.8,1.8071522813839862e-12
168.9,1.6838444675496444e-12
169.0,1.568761988419747e-12
169.1,1.4613793044495531e-12
169.2,1.3611764831807323e-12
169.3,1.2676990190153089e-12
169.4,1.1805042634387205e-12
169.5,1.0991774576101484e-12
169.6,1.0233327201764273e-12
169.7,9.526111877119971e-13
169.8,8.86673893438251e-13
169.9,8.252033414031523e-13
170.0,7.679048794955914e-13
170.1,7.144998229108247e-13
170.2,6.647326393187614e-13
170.3,6.183585754558092e-13
170.4,5.751512560633598e-13
170.5,5.349014506867026e-13
170.6,4.974078529746314e-13
170.7,4.624902287012498e-13
170.8,4.2997168768617536e-13
170.9,3.996922105397663e-13
171.0,3.7150202765972387e-13
171.1,3.4525829502525937e-13
171.2,3.2083282482976025e-13
171.3,2.9810022594525735e-13
171.4,2.7694329693775184e-13
171.5,2.5725788600720955e-13
171.6,2.3894381826047576e-13
171.7,2.2190743264238483e-13
171.8,2.0606117178379895e-13
171.9,1.9132319669254204e-13
172.0,1.7761971479637045e-13
172.1,1.6487631282894605e-13
172.2,1.530289361683377e-13
172.3,1.420176686923964e-13
172.4,1.3178378567479686e-13
172.5,1.2227245922127403e-13
172.6,1.1343250693329112e-13
172.7,1.0521884618816467e-13
172.8,9.758932582908603e-14
172.9,9.050185290746955e-14
173.0,8.391985760696372e-14
173.1,7.78070080484356e-14
173.2,7.213076290116995e-14
173.3,6.686046842272371e-14
173.4,6.196805296977676e-14
173.5,5.742676744512704e-14
173.6,5.321192465054608e-14
173.7,4.9300487987678456e-14
173.8,4.567096457859016e-14
173.9,4.2303574038008385e-14
174.0,3.917985977539737e-14
174.1,3.628233430657265e-14
174.2,3.359523161329885e-14
174.3,3.110330194715171e-14
174.4,2.879260224702776e-14
174.5,2.665040179577095e-14
174.6,2.4664556645362095e-14
174.7,2.2824017785853206e-14
174.8,2.111821293044931e-14
174.9,1.9537561605775527e-14
175.0,1.8073132438397536e-14
